customerId,products
19044,17|19
19046,86|214
616,254
19052,222|26|265|266|26|156|222|191|191|145
19053,209
19055,286
12912,0|0|0|153|155|53
19057,258|280|180|9|17|43|113
19058,209
19061,24|24
19063,22|22|22
19064,7|146|221|147|2|236|251|4|21|2
19065,4|141|6|6|6|15|258
19066,89|152|233|268|268|268|154|154|143|143
19067,98|98|133
19070,121|121|121
19071,189|0|0|0|35|35|30|30|104|104
19073,222|222|222|198|67|67|70|274
19074,15|215|10|129|129|129|17|175
19077,274|205
19078,66|122|139
19079,220|101|9|176
19080,1|1
19083,80|224|114|28|145
19084,19|196
19085,121|4|4|4
19086,71|71
19087,7|50|1|1
4752,131
19089,24|24|24|7|7|7|10
19090,52|4|5
19091,61|61
19092,5
19093,0|0|0|1|1
19094,0|0|49|97|49|1|21|0|15|267
19095,165|165|131|60|60|60|1
19097,0|0|1|1
19098,50|209|24
17051,1
19100,1|1
19101,42|42|4|50|50|216|30|30|30
19102,221
4768,242|66|12|4|127|80|89|23
19105,133|122|238|257|17|17
19106,1|98
19108,202
17061,259|206
19111,118
19112,141
19113,14|14
19115,14
19118,0|0|0
4783,237|237
19125,60
19127,0|0|0
19129,50
19131,48|194|1|1|44|263|79|94
19132,4
19133,30|1|1
19135,20|1|102|237|5
19136,45|50|290
19137,221
19138,164
19139,42|42|9|122|92|217
19141,214|214|99|4|4|4
19144,1|1|0|0|0
19145,40|232|25|24
19146,190|49
19148,28|28|28
19149,174
6862,113|113|113
19152,0|0|0
19154,291
723,90|210
19156,0|0|0
19158,22|22|22
4823,61|41
19160,1|1
19161,1|1
19166,122|242
8931,51|291
19176,148|148|221
19177,21|5|4|5|21|7|51|4|21|157
19178,113|210|242|242
19180,19|115|115|115
750,93|93|93|144|144
8947,113|203|122
19192,144|144
19193,179|153|50|50|126|126
764,125|125|125
810,45|265|14|127|14|127|21|20|127|63
6911,261
6913,21
19202,63|1|33|33
19203,67
11014,5|5
2823,185|85
19209,186|186|259
19210,147|147|147
4875,142|101|101|26
2830,239|81|12|12|206|15|159|66|25|12
790,113|203
19121,56
4906,1|124|21
1118,192|7|7
17144,202
6961,17|17|64|156
19122,112|112|0|0|0|100
4921,26
19258,0|0|0|141|146
19259,259
13119,24|24|22|22|22
19271,4
840,222|274|14|203
19277,172|172
852,146|190|190|124|136|220
854,19|243|0|0|1
9056,298
17257,156|89|64
4973,89|32|32|1|1|232
7022,7|7|98|237
9072,1|1
4793,2
4983,21
2938,5|142|200
11139,0|0|0|80
8685,217|217|7|1|1
918,2|2|2|14|14
9124,211|15|2|191|163|163|163|112
713,274|0|0
940,203
2993,1|153
9139,1|239|165|165|89
15285,25
7096,2|126
953,2
959,131
962,17
7112,280|280|280|153
970,5|5
3020,44|247
17358,50|50|98|99|4|10|10|10
11216,287
980,178|178
981,136
13275,39|39|39
9185,65|143
996,1|1|280|280|280
1005,100
5102,21|100|152|17|105
3055,35|1|24
5421,23
13304,50|50|50|73|73
13306,99|4|4|1|50|50
1021,61|61|195|100|21
15362,23|23|107|29|29
4950,51
4794,289
7177,7|5
1037,199|199|220|220|220
5137,250|62
1047,112|269|269|25|25|8|66|48|100
3098,124|96
9247,134|89
5158,199
13367,21|113
1081,241
5178,98|98
1084,273|48|261|36|38|194|8|8
4658,20
730,150|21|56
7244,148|148|61|61|170|170|134|134|1|1
11342,41|41|41
7248,4
1116,23|23
7262,70|70|147|147
9061,86|47|41|68|159|127|5|7|41|215
5219,22
3178,100|100|1|1|126|124|112
1138,234
9349,112|61
7303,221|1|222|210
13455,196|281|6|0|85|113|185|0|245|0
5267,39|73|98|98|289|25
13470,50|50|50
1194,9|1|1
1210,39|39|80|80|80
1212,200|60
9409,4|15|143|143
13134,2|2
1221,44|25|51|25|129|15|129|51|25|36
3271,66
5320,0|0|0|276|112
1234,279|49|126|96
18979,19|207|207|207
1238,8|36|131|48|48|99|288|79
7384,131
1250,21
9448,199|40
4648,35|66
5368,122|122|131|131|131
1296,61
13590,7|53|234|0|0|0|119
15640,52|52|52|77
5411,60
13613,54|189
1329,14
19219,284|246
18996,231|4|22|51|184|119|51|22|231|184
5439,131
2272,228
18998,257|257
5346,30|30|1|1
2773,66
5459,0|0|0
1364,209|7|77|121|258|244|209|244|258|7
5466,24
1373,9|9|201|201
2637,61
6374,66|39|39
572,100|12|1|98
9583,272|272|272
3304,8|56|48|12|2|2|61|39|36
1400,1|1
1401,1
7550,7|7
5509,6|21|21|21
3472,45|7|282
19011,166|1|1|2|136
3478,136
1431,25|0|0|0|67
19104,239|239|1|1|165|165|195|274|274|274
798,287|140|2|7|2|276|4|4|287|276
5539,279|170
17832,183|183|68|205
13759,169|169|169|199|199|275
15810,1|1
9803,4|4|0|0|0
13769,236|99
10829,14|14|14
17873,5|5|30|30
11749,1|1
5606,238|122
119,34|34|34|16|121|121
5609,73|73
1516,0|0|0
13807,199
7667,205
19009,99
5626,73|146
9724,25
1535,68|31|37|2|14|1|37|276|89|68
1558,89
9476,177|177|293
5666,14|113
14943,39|14|2
1633,1
5709,61
1619,236|236
9812,1
9814,61|1|1|126|126|126
5723,205|205|56|52
10488,51|51|1|5|5|260|260
1631,73
7777,17|236|200|186|7|7|56
5739,2
1648,96|7|7
5746,1|1|24|24
1652,29|29|23|23|118
15989,183
1656,1|1|1
5768,152
5774,82|82|82
16015,208|122|160
5776,189
1688,39
5788,190|190
5789,22
19056,4|4
16037,209
626,49
5816,5|92
19060,112|0|0|0
10186,274
9934,15|189|189
1745,152
11555,215|275|145
10873,1|1|221
3800,97
5853,96
19068,25|7|7
5874,7
9976,1|35|35|64|266|296|296
7933,92|17|143
9987,203
1796,25|286
15608,15|152|5|86|86
1799,222|1|1|257|257|257|122|105
4915,146
18191,238|238|238
1810,123|123
19155,14|14|14|21|21|202|1|1|7
1828,218
8838,296|1|1|134|134|203|225
5926,138|138
5929,166|194|155|38|35|16|250|194|79|38
1839,0|0|0|1|1
5087,83
1857,193
1860,102|295|0|0|0|186|189
6454,113|139
10069,45|286|286|286|74|74|13
3385,20
7223,152
1888,113|21|1|1|49|49|49
6800,1|1
10082,221|228|147
8038,4|258|258|220|6
12135,1|1|170|170|131|218
1899,128
8046,1|1
3952,148|134|115|115|16|180
677,295
10020,30|30|1|1
12948,25|273|2|47
14205,144|1|12|0|0|0
1925,139|139|93|93|1
19159,1|1
10127,119|53|30|30|30|1|1|144
19096,1|14|204|204|204
10132,17|17
10133,50|228|86|126|115
8108,87
6062,133|133|7
8112,15|227|25
6065,89
1973,7|66|192
1976,170|170|170|66
18361,122|109|60|249|258|60|109|2|94|203
672,9
1697,172|55
1994,1|1
6954,19|19|66|148|106|101|26|26
4044,21|291|286|17|17|15|30
2000,136|56
4049,61|198|21|95|95
1699,7|7
5797,287|155|281|25|25|7|17|20|17|17
10217,21|1|1
2027,1|2|49
8189,45|201|7|7|217
2728,5|5|56|56|63
2041,153|14|14|126
6154,287|20|62
14348,15
14359,7|7
10265,161
4442,19|19
16416,215|0|0|0
4133,48|38
39,14
17649,129|92
4141,196|196|148
2098,50|7|18|1|12|249|81|18|18|50
2099,206
14395,276|5
61,26|10|10|10
5131,242|242|22|0|125|125
10308,0|0|0|192
18501,0|0
4166,164|17|291
72,112|28|28|100|100
11391,22|22
6840,100|100|100|98|269|1
85,39|39
87,293|293
4187,26|26
94,14|261
6245,147|221|4|123|77
6250,68|68
107,89|193|199
109,257
3773,106|222|16|1|1
14448,122|136|7|7|4
4209,201|201
12404,228|132|132|132|7
117,82
119,234|234|209
12413,287|214
4447,4|4|4|39|96
4505,4|97
1992,121
141,1|1|21|97|78
2190,204
16527,7
18115,106|126|126|190|49|115
18580,200|166
10848,1|1|177|177
164,0|0|0
168,200|144|147|17|0|0|0|30
174,153
176,66
16755,77|60|299
180,175
2231,2
185,109|25
16646,61
6340,7|7|7
2246,227
10439,39|86
203,14|14
12492,20|287|1|211|166|268|206
12500,4
213,201|73|4|14|47|22
6362,5
221,121
4328,263|263|14
12522,277|277|277
2283,98
697,22|22
4477,156|156|181|181|5|5
6385,189|210|1|1|21
14035,274
18815,101
12544,136|89|1|154|220|1|105|39|107|107
257,89|279|194|44|48|8|279|14|8|194
6402,142
1067,291|51|94
2310,21|144|66|60|60|60
1410,274|122|14|265|174|211|199|113|86|153
8463,250
2322,50
18428,100|100|17|14
276,86|165|165|12|239|239
691,278
4381,109
10527,297
731,56
2340,86|96|39|12|12|21|8|8|14|14
4396,166|179|14
10543,203
4270,91|91
4489,1|1|1|5|5|5
6458,193|150
316,265|265|144|173|173
318,5|5
12609,1|1|298
18755,1|1|30|22|22|22
18757,40|11|11|18|18|18|236
326,131|238|1|189|260|131|174|56|260|228
18759,1|1|242|23|23|144|198
18760,89
18761,112|9|1|1|30|30|31|31
18762,39|7|86|42|42|52|65
18763,19|19|273|7|7|7|4|4|4
18764,266|266|266
18765,45|45
18766,189|189|82|173|251
18770,121
18771,52|52|52|51|51|12|4|4|4
18772,4|4|246|246|77
18773,273|273
18775,175|4|20|20|9|9|9
18776,267|267|234|40|40
18778,2|221|147|147|296|296
18780,122
18781,222
18782,2
18783,4|89
18784,11|11|50|12
18785,189|204|1|204|207|1|9|207|237|19
18786,1|1
18787,1|1|90|90|17|17
6504,14
361,5
18795,32|32|32|10|10
18796,4|4|7|213|213
18797,37|37|34|34|222
18798,196
369,149
18804,295|215
18805,5|63
4471,61|21
18808,112|1
18811,9|9|258
14716,149
2429,0|0|0
383,109|109|24|293|293|17|99
16769,9|209|133
18818,92
18819,5|221|221|221|147|147|147
18820,51|291|291
18823,220
18824,15|1
18827,241|7|238|89|260|1|112|28|28|28
18828,67
18830,97|1
18831,79|48|36|36
18832,203|203|206|206
18835,70|116|4|4|4|186
18837,1|1
8598,97|215|2|2|4|4|26
18839,7
18840,0|0|0
18841,287|6
18842,250
18843,16|122
412,48|94|194
18845,99
18847,40|102|35|102|199|130|40|25|73|73
18848,283|54|54
18849,146|232|144|279|130|1|279|15|274|159
18850,26|39|129|129|86|203
8603,274|274|202|18|18|39
4516,22|22|22
18853,237|237
18854,66|66|66|14|12|47|12|215|219|78
18855,17|287|238|28|0|238|0|17|287|28
18856,22|22|134
18857,134|134|134|1|1
18858,166|179|273
18859,77|77|299|299
18861,1|125|125|125|0|0|0
6574,95|95
10671,4|4|4
18864,9|183|99
18865,154
18866,9|1|1|140|140
18868,116|26
18846,192|124|1|1|238|238
18870,124|124|101
18871,92|92|113|113|89|89
18873,22|22|22|4
6586,4|162
18875,54|54|54|266
4540,84|127|163
18877,262|89
18879,284|109|246|246|246
18880,281
18881,268
18882,296
451,136
18885,1|1|4|4
18886,77|77|77|9|9|4
18887,291|291
18888,39|39
6601,105|105|99
458,28|0|0|0|115|115|234|126|126
18892,1|1
461,2|2
18894,205|68|287|93|93|93
18895,1|1|61|61
18896,157
18897,20|115|115|115
18898,9|257|257|257|1|1
18851,149
18900,253|253|169|169
18901,56|56
18902,60|60|60
18903,1|1|61|21|249
18906,61|66|12|240|240|246|4|146|77
16859,274|55|55|55
18908,131
18909,250|4
8613,115|115|115
18913,9|9
18914,249|249
484,168|227
18917,66|121|121|121|5|40|40
18919,50
18921,277
18922,1|1
18924,203
18926,12|24
18929,140
18930,113|113
18936,1|1
18937,1|101|9|281|290
18938,156|140|14|24|24
18939,143|89|93|143|1|115|139|139|208|50
18940,0|0|0|129|129|4|4
18941,24|7
18942,22|22|22
18943,274|240
18944,99|7|77|17|153|0|0|0
513,238
16900,208|208|25|154
517,149
519,105|94
18952,16|232
18954,10|10|10
528,73|73|73
12817,274|96|189|189|189
18963,61|39
18964,44
533,237|7
18966,246|246|246|284|284
18968,77
2585,14|39
18970,17|17|17
12827,98|98|98
8732,274|1|1|222|55|0|0|0
18974,161|12|12
2480,1|21
18982,0|0|0|5|30
2599,99|239|239|239|165|165|165|1|1|173
4648,192|146
18985,1|2|133|4|4|4|126|86|215
18986,4
18987,166|257
18988,203|39|21
8749,94|113|15
18990,45|45|42|42|297
18991,216|116|116
2610,100|100
1459,73|73
10805,286|280|165|165|165|135
18999,102
19001,14|239|239
19002,2
19003,16|9|9|94
19004,2
573,280|280|280|7|7
19006,296|45|45|7|7|7
18869,21|21|147
19014,1
9703,55|12|17|17
19016,288
10827,165|165|239|39|20
10828,238|238|238|5|5|5|296|225
19023,177|177
99,192|192
6740,115
10837,28
10843,7|50
18874,89|165|246|246|95|12|1|1|66
2655,5
8800,126
1725,17
2491,6|6|6
12903,118|118|118
19048,99
18876,42|66|236
621,129|129|203|203
2671,222|4|26|57|249|249|140
6774,9
8823,20|216|65|65
12921,227
18161,237|209|9|250|66|140|40|242
4733,131|99|181
9323,1|1
6788,93|93|139|139|139|298
2693,4|26
10779,246|284|227
2700,17
12943,30
2705,264
18883,237|151|237|237|14|14|1|9|113|276
660,55|10|78|1|1
127,1|1
10670,135
15008,9|9|115|115|115|131
4771,267
677,82|82
8872,207|204|204|204
10925,34|34|34|18|169
2734,147|50|50|221
17071,38|36
2739,11|23|23
457,62|199|172|25
17080,89|176
4795,27
12988,88
6850,23
713,151|130
714,21|112|152|251|4|17|1|1
2764,126
18893,1|1
13011,239|239
4821,1|124
4827,211|211
15071,121
15079,122
5344,93|93|93|165
2800,99|17|60
13042,86
18899,30|63|1|1
12756,179|264
15983,98|133|52
4860,8|203
469,251|152
12778,50
4870,281|100
778,64|209|203
4875,82
15125,199|199|95|95|4|291|30|30|122|122
1839,0|0|0
2844,221|1|1
4894,1|1
18907,237|118|118
8997,21|184
16871,39|7|7|7
808,152
810,199|146
4915,146
4917,12|274
826,1|1
4924,99|93|0|0|0
10666,251|26
9030,21|5|5
18916,261
4966,2
13799,209|153|122|131
2925,131
879,35|35
881,204|204
11123,104
2932,45|22|22|22|9|9
885,149
7030,14
6114,146|1|1|254
1172,1|1|274|5|189|189
17278,61|66
11135,154|154|154|192
1856,265|153|136
4995,7|7|7
19005,1|1|214|214
18920,0|0|0|4|4|4
18852,1|1|30
5007,17|17|9
7059,16|97|4|115|274
5017,84|84|44
925,14|14|14
926,4|41|125|199
929,7
5031,22|20|22|151|1|299|299|2|2|24
18588,99
7090,77|4
7096,0|0|0
2282,150|64|64|48|48|8|8|237
956,162|10|10|21|77
8010,5
5055,2|2|283
9153,203
7112,25|60|82|51|173
3018,1
15307,1|1|299|299|299
6238,14
7128,22|14|119|7|7|46|53|114|53|236
993,86|86|86
507,136
5098,221|147
1012,104|179
1015,86|56|56|266|266|39|39
5118,183
18945,73|28
7177,5|250|7
3083,217|52|52|99|4|4|4
15377,7|7|122|122
2222,14|14|14
18948,39
3102,147|147|109
5637,5
11301,12
1068,41|238
1069,113
1070,236|236|58|58|26
1203,219|21|21
7223,60
1887,109
7228,98
689,14|42
5184,293|293|293
5185,86|203|192|7|200|293|156|66|12|39
3141,95|95
9287,145|189|189|189|268|122
1207,125|125|125
13391,55|216|180
5206,298
12994,1|1
9306,0|0|0
5216,141
18962,139|139|139|30|100|100|100|24|24|7
1135,25|174|12|224|287|114|174|174|210|224
5242,102|125
18860,101|250
18965,21|21|135|1|1|92
7297,78|78
11402,0|284|30|0|61|0|284|284|246|246
5265,30|30|30|131
3220,9|9
13461,7
18969,1|1
1177,182
17568,4|7|165|209|1|1
3233,289|211|9
18971,95|95
3236,210
9382,0|0|0|89|1|1
5294,179|39|85|49
5299,77
18862,129|154
13498,1|1
1211,160|77|10
9406,152|30|1
3264,4|4
7361,246
1225,7|10|10
3274,276|276|53|53|53|60|60|60
7032,115|115|264
18863,1|1|21
5342,176|60|60|202|42|42|42
11488,183|183
1251,62|39|4|157|70
3300,4|140|1|1|237
1253,124
5350,298
3935,0|0|0|88
18983,77|299|4
1261,98|98
1263,101|120
15600,60
11506,39|205
4991,232|135|172
13565,30
9475,234|144|73|49|28|279|279|35|35|35
18646,51|20
1290,83
11534,184
18989,56|6|6|98|98|98
899,14
1307,42|21
5411,14|143
3368,0
15660,136
1328,0|0|0|12
13192,1|1
3795,54|54|54|179|22|22
14217,266|1|1|297
3384,168
13629,7|33|77|257|140|4
5440,147|131|2|14|274|192
5003,6|6|281|281
11594,280|141|18|101|0|26|30|0|112|199
1357,0|0|0
3409,220
13656,1|136|251|1|144|141|144|0|0|21
1373,184|184|184
15710,1|266
3428,41
3430,146
3432,177|177|177|4|292|113|99|217|7
11631,86|77|39|4|46|164
3442,91
1396,131
1402,225|49|1|41|41|96
9597,89|1|1|251|98|124|9|9|159
11650,27|27|27
1411,262|262|262
13701,113|113|12|272|73|26
3463,15
7564,7|275|191|150|188
9613,109
5522,200
2478,0|0
5528,242|144|18|82
7577,6|6|6|63|202
1435,154|154
13730,1|1
5543,17
19015,287
15795,283|237|237|96|174|283|178|174|136|174
6388,180|180|180|157|157
3519,54|54|54|236|236
11712,177|177
1473,4|7|7|7
1474,22|12
2977,20|206
1483,267|119|119|119|0|53|53|53
7630,288|288
3536,17|20
11731,100|99|21|147|200
19022,288|41|41
5593,5|273
9693,56
7647,232
2640,100
9698,5|26|1|75
6665,221|273|147|147
5605,280|280|7
7654,0|0|0|238|238|238|141
17895,1|1
1515,268
5616,145
1527,4
5625,85|85|85|174
7676,2|25
3589,180|15
9734,0|0|0|146|39
3593,1
1546,9
3595,5|5|274|127|127
17934,18|18|18
17938,3|3|15|28|165|28|165|3|239|239
7699,1|100|273|61|4|30|238|1|100|19
13849,10
11805,141|95|95|122|122
5663,45
19035,61
8454,42|42|136
1581,82|15
13870,165|239|102|291|291|291|51
2653,39|203|86
9778,39|39|113|113|77|7
11830,4|4
153,61|21|61|82|21|173|173|61|21|82
5691,266|210|227
3646,199|146|26
3649,191|191
7761,1|1|54
5717,165|231|207|207|207
1628,99|140
7773,7|75|4
1630,154|154
1631,124
1632,231
1640,105|47
1639,8|36|48|194|79|38|106
1647,7
3698,152|1
5754,115|115|18|14|273|0|0|0
13949,1|1
7809,14|11|274
5767,79|114|30|30|8
3723,288|61
3352,203|80|41|41|41|123
7827,1|1|5|5
9882,7|4
3739,112|1|1|288|61
13980,222|41|29|29
5793,154
9893,60|56
18091,224|11
11953,1|1
5816,9|9
7871,199|221|39|5|0|21|0|257|239|199
16066,1|1
11975,75|231
1738,29|29|68|68
1739,21|21|14
9935,77
1745,15
14040,0|0|0|1|124
1755,144|1|1|66|173|106
5852,192|1|1|136|42
12006,25
12583,210
18949,1|0|0|0
12013,5|61|290
1784,295|12|66|66|66
1786,41|41
1791,1|205|5|15
16130,1|1
5893,133
128,287|224|25
1083,286
8835,4|7
7958,56|56|56
10008,204|207|207|235|4|21|189|189|204|12
7961,50|61|1
18202,20
1820,136|141|98|98
18736,232|5|60
2467,298
1830,112
5929,215|142|5
5932,25|86
16174,205
7133,1|1
16176,112|122|186|265|265|109|1
18984,9|239|99|22
3899,60|60|60|66|12|159|159
5955,94|5
1334,2|189
15329,115|115
3912,161
8009,155
8013,4
1876,1|1
3929,23|29|3|3|1|1
540,30|30|125|125|32
5983,6|255|11|11|4
18953,25
14182,227|126
1897,298|298
3946,61|14|243
1900,25
10093,4|4|4
1903,61|1|61|60|9|99|1|21|60|61
10102,7|50
10112,41|41
1924,2
18753,4
10121,2
18754,98
1935,144
1939,61
8092,265
12681,250
18758,237|50
5788,175|218
1962,262|262|51|264|264
6066,204|204|204|21|207|207|7|246|246|284
6067,6|4
18358,123|17|80
14266,210|8|183
10171,18|18|0|0|0
6078,39|30|100|15|0|0|0|95|146|146
407,1|228|97
18375,15
18376,4|4|4
4044,82
12238,14|152
4429,172|172
10195,148
2041,60
4704,16|16|144|144|144|288
2011,158
18889,237|60|60|60|1|1|238|295
12265,1|86
2026,63
2031,122|239|239|239|165|165|165|214|214
4776,239|66|242|143
204,228|191
10235,51|291
10238,193|143|229|229
12288,51|189|189|30|30|30|291|12|12
9216,66|144|242|28|28
2052,1|1
6156,141|141|170
8206,168|26|26|26|27|27|112
16,19|14
10257,93|47|4|95
6165,124|118|118
29,14|14
4129,154|154
2083,47
38,179
6124,23|202|147|1|147|140|63|45|282|9
2088,141
12331,165|165|165
4143,1
12342,136|110|110
4151,146|9|1|1|141|141|250|250
14395,15|141|215|178|266|136
12354,94|25|15
69,238
12358,288|4
4175,189
2131,25
2132,153
4182,110|110
4187,100|100|100
8289,55|55|1|1
4194,91|91
101,60|5
18534,7|4|13|63|157|299|299|260|13|63
18538,144|144|144|1|1|30|30|0|0|0
18539,1|1|240
18540,222|20|20|265|207|207
18541,136|10|61|126|102|154|154
18543,20|277|277|277|98|6
18544,95|95|9|1|1
18545,221
18546,17
121,17|145|12
18558,110|110|17|298
18559,175
18560,1|1|4|242
18561,101|179|91|91
18562,55|55
18563,210|210
18564,1|1
18565,9|283|283
18566,1|1|288|165|165
18567,273|264|44
18568,1|1
4237,66|234|56|242|0|0|0|267
18575,15|36|209|8|24|24|98
18577,265|127
18579,276|280
18582,56|56|157|4
4247,100|37|37|192|109
152,60|5|96|273
2202,126|32|32
18587,20|15
18590,215|265
18591,4|7|7|7|5|5
18592,1|1
18593,4|4
18594,7
18599,66|66|153
18600,288|288|288
18601,20
4266,26|26|6|83|83|83|14
6317,217|121|4|25|7
2222,213
18607,0|4|0|0|136|39|130|1|1|4
177,1|1
18611,1|1
18612,0|0|0|1|1
12469,93|93|1|133|297|295|295|134
16566,2|2|2|1|14
18616,9|50|265
18620,208|208|218
14526,1|1|193
4287,12|16
18626,9|0|0|0|50|50
18629,12|210|66|9|1|1
18630,0|0|0|20
18631,274|19|1|1|1|21|273|273|266
18633,99|99
18634,73|144|127|127|122|13
18637,1|1|8|8
18639,238|0|0|0|1|1
18640,26|26|257
18642,120|196|117
18643,20|287|42|42|12|232|101|178
18644,121|121|121|25
8405,1|1
214,203
18648,1|1
13348,174|14
18650,113
18651,127|127
18655,7|7
18656,10|10|10|1|1|162
18661,101
16615,4|4|280|280|52|52
18664,234|18|18|18
18666,66|66|66
18667,14|105
18668,1|173
18669,40|14|14|7
18670,224|39
8573,50|99|99
18672,23|23|23
40,54|203|25
18675,147|147|147|122
18677,227|193|193|193
18678,160
18680,100|112
18683,20
4350,1|1|273|89|126
18688,5|5|199
18689,1|1
18690,1|1|0|0|0
18691,50|1
18693,125|125|125
262,225
18695,95
18697,1|126|126
18698,144|89
4365,237
2093,183|183|183
18705,54|54|54
2322,7
4371,10|30|294
18708,4|4|4
10517,146|189
4375,112|274|131
10520,154|291|291|284|284|284
10521,146
18714,141
18715,56|60|60
284,184|258|258|258|122
18718,152|129|129|61|88
18719,1|1
18721,1|215|16|101|242|200|66|0|0|0
18724,231|231|231|24|24
18725,221|147|199|295
18727,73|238|1|56
18729,1|1|0|0|0
18730,115|115|82|1|1|126|179
18731,7|7
18732,268|98|98|98
10541,30
18734,1|95|95
18735,60|60|60
18736,51|51|14|14|7
18737,50|21|21|1|1|199|199
18738,237
4380,141|1|1
18741,22|22|22
311,54|54
18744,55
2363,238
18749,1|1
18751,220|220
4427,1|1
18767,157|30|290|92|20|99|99
18768,99|99|198|147|221|206|0|0|0
18769,96|110|1|100|96|1|112|110|295|100
14676,232|5|66|1
347,1|1|95|95|51|89
356,145
18790,212|212|212
18791,141
18792,7|7|4|47|189|189|189
18793,172|12|12|240|25
11309,119|66|53|53|53
12655,203|14|14
6513,12|12|12|1|1
4471,0|0|0|100|100|100
18808,146|109
18809,278
18812,39|40|40|60|60|60
18814,51
11258,135|135|22|22|22|227
6533,19|19|19|15
18822,146|146
7917,5
409,3|3|3
10663,1|51|51|216
10667,21
2478,144
437,101
12732,1|1
10688,1|1
2500,147|4|14|14|100|250|1|1|112|5
4551,257|122|122|135
8654,4|4
4559,5|5
4566,14
473,31|217
12762,217|217
18912,21|21|21
8682,61
6638,26|26
12371,1|1|96|141
16889,12
10587,73|21|1|115|115|99|115|73|9|21
4612,86
6661,163
16905,14
8714,29|1|16|14|56|14|16|56|29|1
9645,140|196|25
4867,6|6|6
532,260|1|59
4629,50
535,14
12827,0|0
4641,61|1|1
547,65|281|202|1
6700,281|160|160|160|7|7
6703,297|166|88|254
571,12
6719,30|30
578,16|16|16|81|81|81
2628,158|65|50|74
16970,112|122
2638,51
4694,199|199|30|1|1|221|221
8801,20|5|237|0|0|0|211|211
18703,1|1
8294,56|157
6765,123|123
623,136
4727,6|155|7|7
4728,38|38|38|89|290|209
16490,215|215|217|217|217|39|39
10886,288|288
2700,24|7
109,288|288|288|146|82|82|67|67
12948,180|96|273
110,5
4765,1|1
8867,1|1
677,239|239|101|4|250|82|82|25
227,141
12970,1|1
689,291
4802,51
4808,7|7|17|17|14|14
17100,1|1
4814,52|24|154|154
17105,165|274|165|165|276|276|238|60|180|276
17107,86|86|86|39|39
4824,262
10978,121|121|24|24
2789,56
4221,200|200|25|25|172|172|172
6905,14
13059,238|238
10369,195
6920,15
2830,64|222
13074,80|80|80|149
11029,151|222|222|222|0|0|0
793,174
796,134|97|203|181
810,89
6958,198|198|198
11055,1|152|115|91|91|91
820,4|12|209
5551,287|287
13115,211|211
17212,228|113
2877,15
4917,61
18645,296|131|131
13127,96|283|194
13132,84|84|52|52
2189,274
13137,6|6|15
859,110|14
2916,61|4
2193,113|113
9067,5
884,18|225
15222,98|98|151
2196,0|0|0|257|9|9|1|1|77
896,1|1|298|298
2946,199|200|122|14
17293,17|17
912,125|101|101|101
5010,26|125|125
13204,295|295|225
6850,14
5017,84|84|84
923,106|238|295|295
924,101|101|101
11166,219
934,120|120|120|4
6305,1|1
1863,7|7
5039,98
18931,238
7095,7
18649,4|15
9151,1|95|95
962,17|91|91|63
5061,173
5062,11|141|156|243|141|243|4|243|11|4
7112,173|173|173|82|82|82
972,146|220
3022,15|215|94
977,61
5011,51
2213,41|15|68
5088,93|139|139|5|5|234|12|12
849,12|221|221|73|66|12|12|221|287|94
1007,0|0|0|9|9|56|101|50
3056,222
102,29|203
1875,125|101|101|101
3062,6|17|17|12
9210,274|129|129
1024,123|123
1027,16|16|25|206
13317,152
5127,237|207|207|82
3080,27
3083,0|0|0|15|221|17|24
5133,86|17|25|240|104|165|239
13333,6|6|221|200|1|1|147|147
11290,10
1059,80|7
3108,54|73|73|73|129
1064,145|268
5161,25|77|287
178,60|60|203|174
1071,257|101
15408,1|153
5170,30|17|17|114|114|101|12
1077,98|98
1083,1|1
1084,99|99|7|7
1095,208
11338,49|159|1|1|4|41|41|7
5202,209|9|9|9|141|50
1115,117|109
1135,135|26|26|26
18622,22|22|22
1675,4
15494,14|14|180
9356,112|112|4|4|4|77|1|1
5267,115|110|110|110
1177,41
1180,14|14
880,231|231
199,275|275|81|191
18632,17|126|295|189|96|25|61
1208,12|135|64|44|20
5308,52|102
18794,30|7|56|105|189
9406,112|100|21
9407,97
17606,113
12725,61|2|2|100|200
1226,8|79
1234,260|1|1|14
7379,14
1247,82|253|253|253
13536,144|144|144|131|274
1249,24|217|217
18932,0|0|0
9454,16|14|115|35|8
15599,136
14022,7|153|88|112|112
6356,298
3325,14|152|243|110
1279,8|215|112
3328,45|224|46|46|46
8064,160|160|160
7426,227|253|253|253|145|275|252|252|252
6699,1|1|29|29|23|23|23|50
18646,142|291
5382,39|70
3336,227|0|0|0|14|14
1290,59|21
11534,5|95|85|85|95|248|85|9|9|248
6362,0|0|0
1311,109|265|139|99|93|32|32|32
3368,0
18652,157|24|24|30|7|7
9514,9|249|211
5421,100
17717,12|25|242
5438,14|61
9539,153
6251,225
5471,10|10|220
18662,207|207|207
18663,89
13677,18|18|18|141
5488,0|0|0
7539,4
11644,47|15|15|15
1412,56
15752,153|134|28|28|181|1|1
9609,109
9617,16|225
5523,115|98|147|227
9620,17|142
11161,4
1432,99|139|14|215|50|124
18671,4
7584,82|82
9640,4|4
5548,4|121
1453,173|173|173|82|82|82
10141,55
6388,266|157|157|157
5562,54|54|54|237|98|44
9666,231|181
7619,114|165|165|224|239
1479,69
